Id,Interface,Depth,Diameter,Angle,ThicknessSkin,ThicknessSct,ThicknessAponeurosis,ThicknessLooseAreolarTissue,ThicknessSkullOuter,ThicknessSkullDiploe,ThicknessSkullInner,ThicknessCsf,ConductivitySkin,ConductivitySct,ConductivityAponeurosis,ConductivityLooseAreolarTissue,ConductivitySkullCortical,ConductivitySkullDiploe,ConductivityCsf,AfPeak
468,INTERFACE,0.0799566,0.12642,0.0487383,-0.239291,-0.0255401,-0.0614284,0.766393,-0.251444,0.295134,0.24738,-0.297687,-0.183501,-0.123402,-0.0861404,-0.236197,-0.2145,0.0455235,-0.13372,251.84
469,INTERFACE,0.0746347,-0.230833,1.0543,0.104387,-0.256608,-0.194738,-0.129176,0.162241,0.164389,-0.121127,0.27617,0.0941441,0.0973712,-0.320209,-0.131569,-0.297759,0.162116,-0.216716,817.768
470,INTERFACE,0.260377,-0.0970797,-0.290611,0.0640795,-0.297832,-0.310054,-0.394275,-0.172705,0.303133,-0.0780333,0.125489,-0.0725686,-0.0464219,0.143819,0.18877,-0.0929115,-0.11906,0.0316728,673.814
471,INTERFACE,0.229005,0.247197,1.1433,0.187002,-0.126959,-0.319764,0.789117,-0.164499,-0.293857,0.164435,0.298234,0.312034,-0.230435,0.248951,0.220991,0.294766,-0.175097,-0.1606,347.088
472,INTERFACE,-0.0136589,0.328221,-0.981295,0.101034,0.322557,-0.173665,-1.51655,0.334204,-0.0861162,0.206832,-0.0501192,0.0959475,0.130468,0.150645,0.152814,-0.0456082,-0.0933793,-0.0663448,196.316
473,INTERFACE,-0.253078,0.262926,-0.374945,-0.259421,0.21457,0.253697,1.26231,-0.22153,0.325554,0.272813,-0.06792,-0.164368,0.123032,-0.304711,-0.00875424,-0.0785712,0.333786,-0.339459,130.787
474,INTERFACE,0.323238,0.0727745,1.49914,0.0367431,0.177886,-0.0438959,0.987183,-0.246775,-0.0659856,0.199402,0.1426,-0.0426631,0.193959,-0.251705,0.0799358,-0.154099,-0.165179,-0.00862168,261.009
475,INTERFACE,-0.0976892,-0.235107,1.1286,0.148235,-0.0886421,-0.170623,1.36313,0.234171,-0.20237,-0.269574,0.11046,-0.150365,-0.0902516,0.0389895,-0.193346,-0.189473,0.0582041,-0.194181,323.834
476,INTERFACE,0.0110361,0.186772,0.166666,0.169559,0.150519,0.0643042,1.28901,-0.225356,-0.130764,0.161697,-0.12317,-0.233135,0.322082,-0.128499,-0.0322723,-0.0334803,-0.208255,0.198006,161.682
477,INTERFACE,0.013078,0.133342,-1.45453,-0.164511,0.332575,-0.162132,-0.283804,0.168347,-0.11509,-0.0677871,0.203305,0.284281,0.273965,-0.198713,-0.334002,0.300704,0.058769,0.225643,137.041
478,INTERFACE,-0.0448262,0.30901,-0.111753,0.177123,-0.0465088,-0.0116288,-0.739627,0.0687292,0.0727697,-0.200757,0.00731473,-0.320488,0.221758,0.131226,0.0751088,-0.085039,-0.318601,-0.0381141,221.286
479,INTERFACE,-0.176182,-0.0986241,0.597224,-0.296936,0.268265,0.16428,-0.318543,0.187246,-0.00403089,0.229872,-0.0354519,0.134825,-0.135329,0.127641,0.0398794,0.253851,-0.104036,0.0330161,319.473
480,INTERFACE,-0.0997267,-0.127259,0.351994,0.0769889,0.0132153,-0.198461,0.744006,-0.0100931,-0.11398,0.184508,-0.201908,0.313273,0.0728243,-0.0189895,0.0989621,0.103417,-0.0565117,-0.144903,271.249
481,INTERFACE,-0.128538,0.0101972,-1.65477,-0.0268988,0.285769,-0.130293,-0.642011,0.0135142,-0.229066,-0.325159,0.25847,0.037981,0.174552,0.0495164,0.110797,0.230005,0.297066,-0.0367593,218.687
482,INTERFACE,0.0676507,-0.299713,-0.866067,0.304214,-0.323309,-0.207305,-1.65445,0.132896,0.0139214,-0.0386768,0.256505,-0.21052,0.194428,-0.067046,0.0362931,-0.238448,-0.320271,-0.216032,473.278
483,INTERFACE,-0.263316,-0.175376,-1.49873,-0.309308,-0.0688231,0.24612,0.378898,-0.0510015,-0.248743,-0.273406,-0.224296,0.276272,-0.232286,-0.320953,0.0666411,0.199446,-0.179431,-0.307138,269.215
484,INTERFACE,0.187683,0.0964475,-0.418199,0.163948,-0.168805,0.000392285,0.826272,0.0619516,0.0834935,0.304146,-0.227692,0.0668527,0.254562,0.0522018,-0.217843,0.161217,-0.0397847,-0.159322,219.287
485,INTERFACE,-0.24632,0.218157,1.09509,0.069067,0.0465683,0.22082,-0.0518915,-0.198563,-0.00798209,0.192549,0.0973387,0.182396,0.0374558,0.301974,0.112429,-0.120833,-0.29098,0.0771773,237.85
486,INTERFACE,-0.325063,0.138541,1.06142,0.137873,-0.0166541,-0.00208407,1.06172,-0.0972537,-0.181225,-0.200943,-0.308838,-0.193131,0.0163098,-0.149404,-0.283069,-0.0921036,0.316061,-0.218314,220.286
487,INTERFACE,-0.166447,-0.122841,0.457612,0.0904587,0.0995846,0.151585,1.10465,0.126936,0.317757,0.203691,0.270323,0.287924,0.287203,-0.150328,-0.0712089,0.143487,0.286095,0.228689,197.409
488,INTERFACE,0.215344,0.209881,-1.70301,0.284557,-0.241993,0.106229,0.48241,-0.197536,0.0159336,0.26753,0.316293,-0.161873,0.0552756,0.333674,-0.11331,-0.291488,-0.314678,0.27896,242.964
489,INTERFACE,-0.0465389,0.0453401,-1.49146,-0.320626,0.0122623,0.207255,1.48438,0.0778434,-0.214942,0.0587358,0.257729,0.167152,0.229755,0.188114,0.276466,0.227081,0.291991,-0.229028,171.733
490,INTERFACE,0.232353,0.0347692,1.44435,-0.0752045,0.310622,-0.0644298,0.25581,0.184115,0.0484638,-0.309393,0.11599,-0.184174,0.284335,-0.285732,0.27707,0.0979338,-0.313374,-0.336748,256.613
491,INTERFACE,-0.156439,-0.0252517,-1.67668,0.17589,-0.144504,0.244781,-1.48065,0.198431,0.144851,-0.0935409,-0.0654365,-0.209415,-0.320398,0.315244,0.260611,-0.0806059,-0.158954,0.292496,204.368
492,INTERFACE,0.209794,-0.302579,-1.52742,-0.261487,0.132243,-0.26009,0.154903,-0.0819513,-0.278442,0.244541,0.324942,-0.22594,0.259372,-0.286932,-0.16379,0.30271,-0.245261,-0.208808,428.252
493,INTERFACE,0.181323,0.249257,-1.41775,-0.328518,-0.0477536,-0.234188,-1.01623,-0.0064277,0.322768,0.19589,-0.283138,-0.0564539,0.0322137,0.20378,0.0815016,0.120549,0.24549,0.26222,276.986
494,INTERFACE,-0.0545473,0.285613,-1.03724,-0.061313,0.195272,-0.281086,-1.63742,-0.138955,0.127373,0.110777,0.167104,0.0759547,0.258322,-0.3244,0.0347591,-0.0566813,0.0315146,0.276414,265.677
495,INTERFACE,-0.113382,-0.124927,-0.61408,-0.216591,-0.105287,-0.0881437,0.493359,0.185855,-0.319496,0.29449,-0.0868701,-0.163197,0.0416638,0.0309297,-0.158461,0.00527301,-0.0315622,0.269524,268.745
496,INTERFACE,0.327174,-0.265803,1.62832,0.0594765,-0.0633305,0.0257847,-1.17859,0.24452,0.115671,-0.0464136,-0.188521,-0.169497,0.208779,0.324433,0.152011,-0.148052,0.0287476,-0.0825313,2330.06
497,INTERFACE,-0.215156,0.258893,-0.877913,0.322744,0.103027,0.144948,-0.918845,-0.294647,-0.185233,0.258893,0.071588,-0.211365,-0.311314,-0.296589,0.230631,0.277634,0.173833,-0.0924603,110.519
498,INTERFACE,0.144539,-0.300387,1.55505,0.198159,0.287033,-0.055634,1.50645,0.334957,0.0516202,-0.0808647,-0.138698,-0.310235,-0.0684927,-0.166536,0.32219,0.311075,0.294293,-0.238886,327.079
499,INTERFACE,-0.160074,0.0397268,1.28774,0.315656,0.203668,-0.312076,-0.0475417,0.0839146,-0.265246,-0.302025,-0.0588088,-0.106734,-0.316637,0.121174,0.266092,-0.263172,-0.246959,0.13151,116.891
500,INTERFACE,-0.236613,0.211573,0.874293,0.287159,0.0193481,-0.291653,-0.148325,0.229519,0.0718675,-0.188306,0.211824,-0.0499146,-0.227021,0.287705,0.176051,0.242395,0.205912,-0.215185,264.454
501,INTERFACE,-0.118345,-0.131402,-1.00952,-0.0735426,0.0852087,0.0628786,-1.3928,-0.123037,-0.192962,-0.0541791,-0.317207,-0.141712,0.222381,-0.123731,-0.215037,-0.294822,-0.200175,-0.206803,372.352
502,INTERFACE,-0.0626724,-0.076934,-1.626,-0.337531,-0.0937577,0.189722,1.56417,0.101561,0.277476,-0.317867,-0.183796,0.304345,-0.318545,0.000447425,-0.168608,-0.11546,-0.311522,-0.0122369,231.937
503,INTERFACE,0.248694,0.329865,-0.870582,0.293307,-0.10654,0.000990553,1.62326,-0.195653,0.061032,-0.320986,0.242376,0.153848,0.0563357,0.0317022,-0.241451,-0.132665,0.177231,0.00496891,136.83
504,INTERFACE,-0.239324,-0.242922,-1.72071,0.0440724,0.313559,0.258253,0.49531,-0.324731,-0.0331403,-0.239319,0.230285,-0.0745325,-0.097414,-0.0656408,0.042159,-0.0209307,0.263594,-0.13583,169.206
505,INTERFACE,0.0598827,-0.189711,-1.44979,0.110448,0.0679738,0.198924,-1.5783,-0.159774,-0.152723,0.171489,0.188961,0.273436,-0.310474,0.186216,0.107813,-0.00306037,0.136571,0.224632,445.263
506,INTERFACE,0.0494978,0.179429,-1.10802,0.243544,0.272821,-0.135171,-1.00216,-0.0863728,0.336622,0.27344,-0.272956,0.202562,0.181484,-0.337382,0.0772604,-0.00809868,0.276149,0.0946331,174.637
507,INTERFACE,-0.314625,0.0295411,-0.316447,0.106006,0.074911,0.33364,-0.052012,-0.0159792,-0.17356,-0.184381,0.048469,-0.0361601,0.120602,-0.22723,-0.0594983,0.0437262,0.0385992,-0.310751,181.268
508,INTERFACE,0.244515,-0.314142,0.712789,-0.207753,0.00538309,-0.0352307,-1.3444,0.0301217,-0.128698,0.0761827,-0.214156,-0.275409,-0.114725,-0.24745,0.119608,0.174176,-0.0827252,-0.152602,5163.64
509,INTERFACE,-0.144046,-0.118853,-0.942826,0.332921,0.233221,0.0972398,1.65602,0.0171788,-0.0538951,-0.309847,0.321219,0.1168,0.0223766,0.0323939,0.0191255,0.241298,-0.280583,0.0190402,127.989
510,INTERFACE,0.307908,0.0298691,-0.898728,-0.0566624,0.226226,0.245343,-0.192078,0.188692,0.14809,0.238354,0.301311,0.176881,0.0703887,-0.243987,0.0125233,0.068432,-0.283458,-0.161018,198.208
511,INTERFACE,-0.130366,-0.172926,0.92773,-0.253214,0.158981,0.0211597,-0.973254,0.26324,-0.159355,0.27091,-0.225535,-0.046838,0.273133,-0.117745,0.0746097,-0.0517427,0.140247,-0.0171562,366.897
512,INTERFACE,-0.259506,0.132164,-1.28352,0.189014,-0.319404,-0.131215,0.67912,0.155292,-0.20867,0.155026,-0.0547594,0.151437,0.141783,0.0734376,-0.00480869,-0.00595989,0.195386,0.202465,213.315
513,INTERFACE,-0.313854,0.00293188,-0.459698,0.150383,-0.00157111,-0.238485,0.485404,0.172967,-0.283154,0.323993,-0.280019,0.19701,0.295855,-0.0119466,-0.118911,0.291353,0.248915,-0.278079,185.547
514,INTERFACE,0.313177,-0.00422871,-0.433198,-0.0586694,0.00257648,-0.129209,0.941677,-0.0808551,-0.305357,0.216411,-0.186391,0.00212279,0.0969819,-0.074273,0.30636,-0.166343,0.308898,-0.168242,277.868
515,INTERFACE,-0.042478,-0.301589,0.453841,0.165217,0.306864,0.150051,0.778236,-0.137094,-0.134941,0.0563243,-0.026562,0.0573599,0.179111,0.0438124,0.27375,-0.2089,-0.0107145,-0.29364,211.892
516,INTERFACE,-0.226517,-0.228039,0.611059,-0.0977615,0.052591,0.27614,-1.588,-0.278357,0.0323241,-0.12615,0.0249904,-0.127128,-0.210032,0.278002,-0.0482343,0.169847,-0.317148,0.301763,443.876
517,INTERFACE,0.0658003,0.0509636,0.467843,0.0132447,0.201813,0.272881,-0.836612,-0.182233,-9.0343e-05,0.286501,-0.102108,0.0467056,-0.241726,0.275258,-0.155794,0.159104,-0.0535802,0.0979322,291.846
518,INTERFACE,-0.212521,0.0559488,1.47341,-0.165979,0.212531,0.331435,-0.526383,-0.0172303,0.176779,-0.280207,0.191192,0.184109,-0.111859,-0.240183,-0.0509404,0.0691856,0.263155,-0.327992,295.549
519,INTERFACE,-0.0441022,0.242871,0.67222,0.0424118,-0.0988898,-0.303919,1.11483,0.0751793,-0.0159476,-0.221119,0.120763,-0.287717,0.131811,0.185877,0.117359,0.0609037,0.302971,-0.319865,271.954
520,INTERFACE,0.0098833,0.0567842,-0.696399,0.212312,-0.0847232,0.0990702,1.67837,-0.203553,-0.291999,0.257058,0.224318,-0.0656016,0.251447,-0.1037,0.126547,0.00855266,0.307175,-0.124742,161.647
521,INTERFACE,0.0851536,-0.296963,-1.44397,0.137458,0.309539,0.326058,-1.40795,0.212953,0.0192018,-0.1391,-0.268724,0.0101502,0.317935,0.0702207,0.186891,-0.0305405,0.100412,0.302463,321.06
522,INTERFACE,0.201303,-0.288222,-0.188933,-0.127348,0.171403,0.109561,0.951,-0.000621105,-0.201151,0.103065,0.305835,0.221414,0.17017,-0.101673,-0.0311034,-0.0103187,-0.164176,0.264623,204.016
523,INTERFACE,-0.0658259,-0.135261,-1.26892,0.316277,0.226795,0.224108,0.374657,0.231233,0.196445,0.0240861,-0.142458,-0.02031,-0.0122709,-0.200819,0.199542,-0.165113,0.315784,0.242613,155.345
524,INTERFACE,-0.00906123,0.100003,0.959001,0.238022,-0.113286,0.0295179,0.156196,0.197628,0.311578,0.023299,-0.172655,0.300721,-0.184513,0.105516,-0.280365,0.0410764,-0.159725,-0.321577,289.73
525,INTERFACE,0.0883189,0.119921,-0.615501,-0.147008,0.246184,0.262677,1.61669,0.199584,-0.299988,-0.282308,-0.188244,0.250489,0.167429,-0.189039,-0.262646,0.125575,-0.281476,-0.0419043,105.599
526,INTERFACE,0.00246276,-0.272867,-0.414367,0.155993,0.124576,-0.158218,-1.36999,-0.187416,0.323559,0.332898,-0.0343277,0.148589,-0.0249951,-0.229559,-0.0258243,0.201944,-0.106071,-0.310392,508.735
527,INTERFACE,0.18968,-0.326107,-1.43781,0.132835,0.111793,0.00262467,-0.298361,0.259907,0.0854958,0.334198,-0.129448,0.133873,-0.259407,-0.337223,-0.0957426,0.231294,-0.189795,-0.0216594,624.133
528,INTERFACE,0.00611019,0.332869,-1.36585,0.113647,-0.194818,0.144041,0.537401,-0.0311956,-0.0257259,0.130465,-0.279888,-0.272192,-0.0114036,-0.00800618,-0.331113,-0.112642,0.107092,-0.312222,160.024
529,INTERFACE,-0.082579,-0.205744,0.180613,0.153882,-0.272732,-0.020602,-0.692449,0.136755,-0.246696,0.315917,-0.1401,0.189171,0.213714,-0.132534,-0.26825,-0.316863,-0.0270281,0.169994,431.626
530,INTERFACE,0.121012,-0.0900673,0.521732,-0.211081,0.117785,0.0686685,1.31933,0.218532,-0.18392,0.314064,-0.269658,-0.0737094,-0.0294632,-0.00720833,0.272581,0.0942836,0.179206,0.125379,278.514
531,INTERFACE,-0.0712744,-0.0124107,-0.300647,0.288597,-0.131154,-0.0282042,-1.41792,0.0434211,-0.0325374,-0.326608,0.149399,0.0523828,-0.322979,-0.282281,-0.211723,0.280164,0.184434,0.220971,234.958
532,INTERFACE,-0.134765,0.176429,-1.38121,-0.0778188,-0.160002,-0.0918437,0.285197,0.258052,0.272991,0.233014,0.076967,0.104385,0.275498,-0.166118,0.168121,0.278608,-0.335765,0.190037,210.188
533,INTERFACE,-0.198292,0.111571,-1.25238,0.303003,-0.152057,0.227479,-0.994302,-0.091052,0.331008,0.0837615,-0.168779,0.0880174,0.332834,-0.0662023,0.14207,-0.0601026,-0.198433,-0.276347,226.811
534,INTERFACE,0.132671,0.0258765,0.169633,-0.102619,0.166723,0.292865,1.66014,-0.093037,0.171031,-0.0477556,0.18153,0.309422,-0.154458,-0.240003,0.0591943,-0.233618,-0.00772162,-0.240081,185.182
535,INTERFACE,0.102774,0.150983,0.436623,-0.129381,-0.129979,-0.0849058,1.21874,-0.247906,0.140171,-0.127389,0.106553,0.0602619,-0.284366,0.0115694,0.19033,-0.271057,-0.226135,0.0372053,259.693
536,INTERFACE,-0.26447,-0.147817,-1.40258,0.267562,-0.328484,0.258888,1.01,-0.100797,0.143236,0.0461574,0.22166,-0.304751,-0.276141,-0.0181924,0.0902263,0.0296181,-0.103221,0.227689,264.912
537,INTERFACE,-0.293251,0.150174,1.29238,0.167448,-0.246024,0.230512,0.470813,0.233941,-0.093564,0.147017,1.82052e-05,0.199088,0.114004,0.235699,-0.0252406,0.0546382,0.305551,0.18872,290.059
538,INTERFACE,0.169592,-0.168158,0.369163,0.170335,-0.0575786,-0.0865124,0.299066,0.0141423,0.168553,-0.214395,0.00873167,-0.0316051,-0.00538427,0.231534,-0.324236,-0.0403115,-0.298126,0.317244,326.421
539,INTERFACE,-0.118415,0.0326527,0.47885,0.248435,-0.292059,0.165016,1.49107,0.0427864,0.21504,0.18093,0.28334,0.268807,-0.303824,-0.080335,0.317868,-0.0191164,-0.299542,-0.228439,212.915
540,INTERFACE,-0.270666,0.170873,-0.49778,0.197275,-0.216605,0.329645,-0.580573,0.146257,0.248209,0.0649081,0.108912,0.168264,-0.314706,0.0690938,-0.23902,-0.153484,-0.332412,0.285711,130.669
541,INTERFACE,-0.0608234,-0.273883,-1.38434,0.0398314,-0.161449,0.0397588,-0.174329,0.270988,-0.192557,-0.0843712,-0.184403,-0.262684,-0.0658555,-0.273885,-0.0204182,-0.0496118,-0.184768,-0.138303,533.446
542,INTERFACE,0.0715202,-0.0342093,1.61151,0.180542,0.0184269,0.0167207,-0.065617,0.177768,-0.15109,0.00762802,0.23427,0.128588,0.0781743,0.045579,-0.151009,0.266667,0.120377,0.154138,382.062
543,INTERFACE,-0.221599,0.107499,0.320184,-0.190079,-0.204129,-0.105419,1.27682,0.308538,0.21745,-0.224191,0.186477,-0.319248,-0.190548,-0.208101,0.0110732,0.22688,-0.20811,-0.0153186,285.921
544,INTERFACE,0.0961882,0.11306,0.337294,0.0075033,0.174822,-0.190081,-0.541402,-0.0664477,0.112868,-0.0638982,-0.16399,-0.0302598,-0.260408,0.321941,0.316992,0.189906,-0.00951198,0.149718,287.802
545,INTERFACE,0.162449,0.0921572,-0.27143,0.0618549,-0.186245,0.214749,1.38259,0.119598,-0.230091,-0.296743,0.0476881,-0.0375538,-0.122871,0.244362,-0.197535,0.167549,0.0255554,-0.253228,219.687
546,INTERFACE,0.1463,0.282926,-0.0369305,-0.0871205,-0.0184181,0.298371,1.64521,-0.120374,-0.210842,0.265301,-0.207214,-0.21829,0.172693,0.223719,-0.0385094,0.0429061,-0.296139,0.0935982,170.393
547,INTERFACE,0.135234,0.0553869,0.901637,-0.084978,-0.110921,-0.108184,-0.241702,0.285664,0.0313932,-0.0472574,-0.247855,0.204517,-0.214531,-0.170176,0.239205,-0.0167921,0.324353,-0.223205,457.384
548,INTERFACE,-0.335641,0.220213,0.0250337,0.222123,-0.151351,-0.228209,0.0298437,-0.128033,-0.144329,0.266427,-0.229634,0.147489,0.0633062,-0.127228,-0.00648208,0.284927,0.336894,0.045754,257.436
549,INTERFACE,-0.288091,0.14289,-0.359649,0.0625518,0.277857,-0.0843016,-0.231291,-0.0614926,-0.0800546,0.0218916,0.135738,0.164391,-0.0597265,-0.292108,0.327198,-0.252504,-0.0238515,0.241271,160.318
550,INTERFACE,-0.218662,-0.145882,-0.370772,0.280431,0.0415489,-0.0238221,0.228025,-0.0407915,0.329587,0.236482,0.0703987,-0.303196,0.180333,-0.00441797,-0.126544,-0.187719,-0.0143739,-0.337865,204.792
551,INTERFACE,0.0809117,-0.235973,0.956443,-0.0911013,-0.0725071,0.135246,1.06799,0.33115,-0.187689,-0.180692,0.0532146,0.315591,-0.254175,-0.112301,-0.0312621,0.018474,0.211019,0.141243,413.78
552,INTERFACE,0.282508,0.0262033,1.33101,-0.316715,-0.310648,-0.159303,0.134987,0.246365,0.0701949,0.12852,0.143846,-0.0572778,-0.193478,0.133497,-0.292245,0.220775,0.254684,-0.179828,432.978
553,INTERFACE,0.321331,-0.0564328,-1.27642,0.108902,0.101423,0.0958868,1.6398,-0.234781,-0.0791554,-0.1037,-0.0767611,-0.174402,-0.309913,-0.0628616,0.0521877,-0.107369,0.328777,-0.120717,230.244
554,INTERFACE,-0.272152,-0.0078804,0.623152,0.195954,0.309061,-0.0314075,-1.42636,-0.0477743,0.204613,0.162138,-0.147942,0.289204,0.0212775,0.214683,0.0441034,0.337352,-0.167936,-0.173594,294.479
555,INTERFACE,-0.252594,-0.0733858,0.788405,-0.0203504,-0.31823,-0.157348,1.69776,0.319847,-0.197588,-0.102554,0.160533,0.197846,-0.19021,-0.0202342,0.12658,-0.0343177,0.152943,-0.332506,304.778
556,INTERFACE,-0.165715,0.250012,-0.683611,-0.00552984,-0.259667,-0.161802,0.0963205,0.307174,0.0261619,-0.234834,0.274347,0.317185,0.135183,0.0554771,-0.228776,0.10695,0.0832876,0.0513833,219.216
557,INTERFACE,0.291464,0.0414977,0.775747,-0.14241,-0.320472,0.210603,-0.940785,0.0827858,0.265915,-0.100265,0.253392,0.150397,0.306465,-0.233032,-0.325397,-0.0579262,0.209297,0.219732,348.134
558,INTERFACE,-0.0870163,0.212197,-1.03419,0.0460842,0.23904,-0.175627,0.0451723,-0.144929,-0.130137,0.197657,0.213296,0.033135,-0.183244,-0.250518,0.118575,-0.331022,0.0945082,-0.283468,149.009
559,INTERFACE,0.325205,0.113626,1.11806,0.208003,0.197485,-0.197632,-0.274949,-0.0729275,0.0669852,-0.0368085,0.111379,0.0225938,-0.001078,-0.290048,0.0341278,0.31198,0.327535,0.159104,368.672
560,INTERFACE,0.281974,0.332062,-0.100273,-0.122173,-0.0876653,0.227178,-0.177829,-0.0901392,0.0879817,0.133082,-0.116378,-0.285606,0.212923,0.296923,-0.234931,-0.210993,0.312989,-0.187524,255.813
561,INTERFACE,0.296758,-0.195185,-0.219315,0.294773,-0.0455049,-0.124553,-0.471919,-0.183016,-0.302244,0.0697374,0.0302152,-0.269688,-0.267679,-0.304052,-0.0276397,-0.27425,0.115995,0.0305008,648.55
562,INTERFACE,-0.0588173,0.322899,-0.78416,0.30708,0.112751,-0.0145953,-0.593303,0.0697866,0.263687,-0.166479,0.0136444,-0.214577,0.313465,0.0928311,0.257147,0.301963,-0.262938,0.0783797,178.446
563,INTERFACE,0.230616,-0.245987,-0.0464029,0.321381,-0.295705,-0.0139447,1.54569,-0.316566,0.00655837,-0.0926424,-0.0397235,-0.115576,-0.245243,0.200617,0.0152345,0.013892,0.0998604,-0.0542386,425.63
564,INTERFACE,0.328061,-0.199863,-1.15436,0.319202,-0.134762,0.0713512,-0.936275,0.0715705,-0.282356,0.178988,-0.250801,0.245329,-0.0892736,-0.0112877,-0.294473,-0.0388177,0.0762926,-0.157575,1430.72
565,INTERFACE,-0.336059,-0.140423,-0.698736,-0.280399,-0.235855,0.0859876,-0.629954,-0.30703,-0.0111607,0.306571,0.125817,0.285833,0.147298,-0.232247,-0.185843,-0.300614,0.077548,0.21133,328.49
566,INTERFACE,-0.156639,-0.00499714,1.26516,0.0154913,-0.176129,0.265108,-1.70492,-0.0167028,-0.0227043,-0.0587867,-0.0913268,0.136732,-0.202266,0.139501,-0.19991,0.31622,0.297598,0.0312939,605.382
567,INTERFACE,0.188786,-0.295211,-0.608848,0.326321,-0.205756,-0.250645,-0.852008,-0.273338,-0.0536288,0.143089,0.101237,0.330896,0.0386887,-0.0466347,-0.0854427,-0.14216,0.1697,0.291633,2875.51
568,INTERFACE,-0.0303718,-0.0794287,1.39115,0.0244589,0.175273,0.255638,0.713875,0.253648,-0.0500257,0.282922,-0.324927,-0.297849,-0.291216,0.150259,0.0723371,0.338159,-0.328314,-0.03009,250.382
569,INTERFACE,-0.197867,-0.273741,-1.23961,-0.0520006,0.191376,-0.0120012,-0.187215,0.220804,-0.239701,-0.101624,-0.326369,0.0553305,0.0587794,0.258102,-0.166186,-0.0633406,0.228318,0.152814,230.726
570,INTERFACE,0.15241,0.245856,0.424249,-0.00264463,-0.051878,-0.215862,-1.67551,-0.125391,0.197766,-0.293238,0.232245,-0.230648,-0.148685,-0.205022,0.135821,-0.0378624,0.168773,-0.0731371,283.346
571,INTERFACE,0.0421689,0.0201814,1.49377,-0.011481,-0.311632,-0.192123,-1.58358,-0.0395714,-0.320558,0.145622,0.176525,0.080388,-0.0489072,0.146345,0.12296,0.0829804,0.0537626,-0.13466,291.905
572,INTERFACE,-0.0164104,0.297767,-1.28689,0.102958,0.164396,-0.255131,1.2091,-0.297133,-0.303874,-0.257844,-0.0703153,-0.188673,-0.172084,-0.228207,-0.146011,-0.0728226,0.001454,-0.243394,141.191
573,INTERFACE,-0.157816,0.277725,0.136219,0.149237,-0.0783031,-0.115296,-0.671717,-0.173423,0.318372,-0.228546,0.0682298,0.326739,-0.0525618,0.179414,0.0876952,0.110347,0.191022,-0.298171,266.1
574,INTERFACE,-0.169048,-0.105401,1.32199,0.179516,-0.205211,-0.174976,-1.69529,0.00530922,0.280784,-0.0425648,-0.193188,-0.138475,0.231004,0.04685,0.192054,-0.161329,-0.01709,-0.127544,694.669
575,INTERFACE,0.198427,0.235949,1.62536,-0.335261,0.0446545,0.0411746,1.49506,0.122668,-0.0749759,0.142032,0.0984179,0.155803,-0.093389,0.162436,-0.227619,-0.299582,-0.254101,0.15389,223.284
576,INTERFACE,-0.134425,0.136248,0.394949,0.115813,-0.272167,0.11975,-0.600579,0.332358,-0.0678246,0.000358152,-0.0632457,0.0257284,0.212205,0.159942,0.159255,0.289166,-0.143525,-0.308353,328.619
577,INTERFACE,0.20063,0.0977314,0.259815,-0.285863,0.00463956,-0.0782219,0.956039,-0.00435147,0.0639889,0.0169031,-0.221733,0.0735157,0.0914209,0.120376,-0.30982,0.0272368,-0.144913,0.0275552,246.455
578,INTERFACE,0.251739,-0.0721227,-1.04809,0.336738,0.255909,-0.113675,1.72154,-0.151302,0.214106,0.32887,0.223257,0.238676,-0.0822799,0.0212193,-0.0296633,0.0195194,-0.171231,-0.0470136,146.27
579,INTERFACE,0.26578,-0.259892,0.826026,-0.170568,0.0937774,-0.102372,0.628978,0.323666,0.131774,-0.103416,-0.2892,-0.0619217,0.320936,-0.168614,-0.209699,-0.289012,-0.137335,-0.304647,292.833
580,INTERFACE,-0.0150921,-0.120864,1.1889,-0.263914,0.0519697,0.313343,0.881431,0.290875,0.219023,0.265697,0.0592734,-0.21346,0.167777,-0.178257,0.114646,-0.00530115,0.170791,-0.234237,287.226
581,INTERFACE,-0.332988,0.264935,-0.708195,0.178594,0.130412,0.118715,-1.07877,0.330032,-0.295378,-0.182119,-0.334147,-0.144021,-0.0944807,0.174238,0.00464206,-0.287842,0.326353,0.15643,164.068
582,INTERFACE,0.0608549,0.104472,-0.113259,-0.177403,0.207739,0.122432,-0.105326,0.0206816,-0.223672,-0.20865,-0.302575,-0.147073,-0.327716,-0.0519476,-0.229723,0.249216,-0.196248,-0.211583,132.95
583,INTERFACE,0.118614,-0.0886619,-1.4063,0.264927,-0.0818135,-0.0217738,1.15762,-0.25469,0.279712,0.0598374,0.119088,-0.249661,-0.283815,0.220992,0.322316,0.218931,-0.0585501,0.22497,293.021
584,INTERFACE,-0.269807,-0.118129,1.19648,-0.161682,-0.0353454,-0.302111,0.817947,0.298471,0.173891,0.297018,-0.00240677,-0.294809,-0.156813,-0.142864,-0.0809671,0.275791,-0.172678,-0.0401467,411.958
585,INTERFACE,0.171112,-0.309732,0.101957,0.227169,-0.255341,0.0383445,-0.217312,0.0374004,0.31521,-0.215729,0.214026,-0.0903619,0.184753,-0.0354475,-0.117506,-0.320068,-0.0404166,0.275071,793.033
