%eval_id interface RELDEPTH       DIAMETER       POSITION       ANGLE          ELECTRELDEPTH  THICKNESS_SKIN THICKNESS_SCT  THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF  CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF AFmax_4um      GAFmax_4um     
83       INTERFACE  0.3442702622   0.2615995891   -18.87072146   63.65488663    0.02032596431  0.4690254841   0.9873229276   0.3853818822   1.682123767    1.095185166    2.168986802    0.1012620518   3.88833183     0.1949111042   0.2199635311   0.01318441866  0.04714960296  0.005431931657 0.3500409653   2.588349428    337.8710038    9.803277183    
84       INTERFACE  0.6728412474   0.8091364543   -14.07724384   46.13041324    0.4478077571   0.4015342873   1.546972268    0.2214159381   1.172201773    2.815480873    3.711716571    0.1850020372   3.67238042     0.2226072731   0.01751870709  0.01778504948  0.132894611    0.001084471957 0.2887370911   1.275526848    264.9360105    18.84726672    
85       INTERFACE  0.861400209    0.4314745829   -19.0658304    77.82753538    0.1957371082   0.82789105     1.762283565    0.1933076675   0.8937774918   1.174612043    3.530723667    0.3029053623   2.160464157    0.09692741924  0.002418636558 0.1189324215   0.03448599785  0.001438876211 0.3435583173   3.544253898    672.0976091    20.32970675    
86       INTERFACE  0.7386956904   0.7140744145   12.6729117     33.86374582    0.2154550317   0.6475610997   0.6271645515   0.5410908189   1.729532533    0.5345528255   4.125503468    2.44022386     4.829859736    0.273369625    0.1140476201   0.1444198523   0.1351408322   0.002846461945 0.3927999957   2.798965388    91.19225387    8.035581838    
87       INTERFACE  0.431517281    0.6119020402   17.66494394    48.22108121    0.07403384113  0.5375226336   0.6340572784   0.1395594694   1.521973593    2.599806359    4.250175877    1.974736613    3.224831263    0.1300353174   0.1749834246   0.04811452065  0.1405881757   0.00955327601  0.4152268214   2.929899177    181.8613602    15.4781222     
88       INTERFACE  0.6429968622   0.7585129663   -17.45791623   73.01194331    0.7429090736   0.6682273719   0.1997336938   0.391600117    1.327095322    1.133721645    3.776815113    0.3498285712   4.982455429    0.02890770788  0.3365755553   0.07875004701  0.04981448602  0.001972234965 0.1346119302   1.221239244    510.4744164    19.00809853    
89       INTERFACE  0.6011277892   0.4559309619   -10.80814006   11.59350191    0.7921662172   0.5691629726   0.2412794798   0.5223141305   1.291858521    2.659150405    2.885380779    1.981611637    4.71253715     0.2520794943   0.1152720662   0.0903800932   0.02399654391  0.01057078318  0.3924870698   3.271304803    288.1778676    22.43739601    
90       INTERFACE  0.1946943966   0.6806880411   10.2049558     59.02833565    0.4540864885   0.524970258    1.170593337    0.3197415065   0.3303790045   0.5275796008   1.840258186    1.472895442    2.781211272    0.2192563004   0.315772935    0.06562567168  0.02898582696  0.01177485345  0.3336720611   2.646168504    59.39781651    6.766858817    
91       INTERFACE  0.4416327806   0.3365263234   -20.29116398   48.37503755    0.2281572861   0.7885165272   1.230488551    0.179698129    1.451496409    1.740737452    2.403368915    1.666320283    2.624319904    0.04378713933  0.3185866346   0.04887115048  0.1059998483   0.006407657837 0.01813064589  3.638493511    129.8405115    10.92526948    
92       INTERFACE  0.229469093    0.9942416262   -18.2104448    69.50108511    0.04357877854  0.2576327419   0.9854751715   0.2965008361   1.258315505    1.865520619    4.280158685    0.1219476271   2.648301497    0.1408019282   0.2090291113   0.1478922211   0.05004532295  0.007463297231 0.04670454624  1.953369972    264.4892778    10.6211689     
93       INTERFACE  0.7735735601   0.737424378    19.46866264    32.00712251    0.7774617145   0.7985569129   1.627399661    0.5040217199   1.418259266    1.668168773    1.891035718    1.813961113    2.1504513      0.06824584144  0.2642034078   0.1459389153   0.06485971449  0.01090953874  0.1708981464   1.024193569    25.32563013    11.93252877    
94       INTERFACE  0.8368221031   0.4306022852   5.578401677    82.4099293     0.2294650062   0.6220995057   0.4815607101   0.3759071374   1.093929644    2.7964652      1.690750168    1.680726099    3.290078455    0.03495829791  0.1873216014   0.03898740597  0.0685426828   0.003904969026 0.3731736148   1.596292216    15.90603577    8.534665885    
95       INTERFACE  0.1227965345   0.8453800596   14.33855702    16.69322705    0.8004442845   0.4613435049   0.173266539    0.5462952323   0.476440486    2.765837986    2.71643185     1.912274912    2.8640446      0.1638283324   0.1472312325   0.05508938731  0.1024442692   0.002368343174 0.03616481932  3.878913009    155.6981063    33.6079242     
96       INTERFACE  0.2852960586   0.8277765263   3.104727252    57.50098114    0.1771159265   0.6452018084   1.578334906    0.2933024691   0.9849465954   1.032255811    2.965432297    1.376598048    4.414920945    0.206725527    0.1726527179   0.02438809293  0.06085896943  0.01370435297  0.09142100881  0.2321739672   13.88839099    2.366451129    
97       INTERFACE  0.7613444117   0.152443553    -9.615792042   79.08411818    0.5991581813   0.5370307058   1.41681886     0.4240058252   1.714205565    2.203560217    4.005908741    2.88069425     4.189133253    0.1559074018   0.007951505796 0.1437324369   0.03179424714  0.01321453762  0.1205822702   1.300409991    551.1270932    16.47760354    
98       INTERFACE  0.3188321845   0.1838927368   7.977127131    34.86232487    0.5111800809   0.745199048    1.319791483    0.1418592532   0.5664335187   2.568939286    3.982224492    1.099475803    4.782198916    0.2143960813   0.1218356452   0.04441148821  0.1372639515   0.01113717726  0.2332466751   0.4624464089   67.66237169    12.03901521    
99       INTERFACE  0.7632595215   0.831860866    -1.196470729   46.8309223     0.8251768696   0.8136083424   0.3005171357   0.2833234365   0.8540828136   1.718854452    2.785740326    2.77916106     4.681627377    0.2280378115   0.1886734441   0.02523022362  0.05249241085  0.006698984308 0.3753550237   1.203474244    36.06778843    2.785830575    
100      INTERFACE  0.04752437289  0.6910892795   -12.85672333   62.53612837    0.4325973426   0.5951207662   1.251465171    0.2786762714   1.490321742    0.996378515    3.216260783    1.75913693     3.236121151    0.2725341211   0.1220937624   0.03316816123  0.09051914482  0.008258414605 0.2965294332   1.888486787    213.1855526    6.734551615    
101      INTERFACE  0.820869503    0.6128678612   4.205178626    27.46547163    0.8775873481   0.6272805983   0.1644766153   0.171861525    0.624549066    0.4240422323   1.692173615    1.782186175    4.852780214    0.1464345652   0.009909730431 0.06762680704  0.1486818459   0.004768644758 0.06892463257  1.244520368    215.2796122    19.5901314     
102      INTERFACE  0.6315643611   0.6211723201   -12.06223479   70.84722023    0.4451988125   0.2992556218   0.9043146649   0.5093841456   0.9710976624   0.8696570473   3.772410013    2.220206411    2.607756071    0.1656905039   0.02906576588  0.009713968154 0.0949575596   0.006841501642 0.2463263501   2.913480411    438.5269375    13.93290063    
103      INTERFACE  0.9016439572   0.1372055677   -19.96090055   71.93077775    0.5593766168   0.800634022    1.825553577    0.3301681792   0.705166897    1.734227176    1.635154549    1.585388562    3.679527146    0.1750711617   0.09928838813  0.07526001346  0.1047831278   0.004698712425 0.4307360569   1.846962264    219.0871269    8.936001668    
104      INTERFACE  0.08180162911  0.4189521913   20.17469486    78.36761298    0.3463750053   0.3101847866   1.02723899     0.2218778653   0.8250748341   1.53780573     1.953026735    2.393891078    2.598204148    0.2727304726   0.09722504351  0.09513389658  0.03763430621  0.003424081327 0.08052261885  3.323526036    26.65701117    14.0647396     
105      INTERFACE  0.4776327846   0.8267734002   -12.56876986   32.8296064     0.7095577864   0.2963539618   0.6077337929   0.1126201789   0.6111404618   1.564956153    3.025764603    0.7172741376   4.928426999    0.1053720494   0.2330686521   0.1126995848   0.0469298306   0.009389649555 0.06808706185  3.707351194    399.3672884    15.6382013     
106      INTERFACE  0.2010319287   0.92523627     -16.54890227   70.56068863    0.5460475904   0.555170119    0.6042504474   0.4905706477   0.3229799868   2.979767265    4.1333743      0.3367196485   4.082748285    0.2272464445   0.3170660183   0.1079500394   0.1028065833   0.01391730884  0.03095917225  0.8419166571   258.9521434    9.710541127    
107      INTERFACE  0.2191403223   0.112174441    -5.953318696   5.015134301    0.1360495923   0.2746025387   1.632180877    0.1425930465   1.273688602    2.035816106    3.934929695    1.985078932    4.601666126    0.08227345707  0.08324206852  0.07667128529  0.105882184    0.01014061895  0.1350239987   2.400049478    429.1573067    63.34796807    
108      INTERFACE  0.2220265374   0.8342810723   -15.31624611   51.36148303    0.5323229691   0.6081753249   0.1195760098   0.5255837513   0.5530784398   1.057704049    3.00805982     2.852735638    4.118485853    0.06287942229  0.2259397131   0.1135571283   0.1471489676   0.007371731735 0.4122341868   1.019251613    376.5368956    11.79245356    
109      INTERFACE  0.04036883548  0.655857254    4.675328997    47.91566152    0.2624687333   0.8121370679   1.720588358    0.1836996897   0.7032993551   3.254562156    1.832839557    0.4757243904   3.194680974    0.2479031148   0.2157577685   0.0667528156   0.08634222766  0.007085575323 0.1475188966   2.034597895    26.21321749    4.4341694      
110      INTERFACE  0.9673961894   0.9039739599   1.186078802    24.29270084    0.9177127977   0.264927168    0.1366199582   0.325231328    1.284455078    3.262977025    2.637293482    0.7476763036   4.014457249    0.06939849354  0.3499919604   0.1125844035   0.1169799685   0.01395050871  0.171706487    3.132646263    75.96660378    6.02290664     
111      INTERFACE  0.5356460902   0.9137577111   -14.35116737   13.68779247    0.5735373376   0.2794920479   1.621286412    0.3934573985   1.543415246    2.609927082    2.236398088    1.245190699    3.868230601    0.1498756408   0.2780939723   0.09657290343  0.05811931711  0.008987827104 0.254537472    3.214629456    95.60080037    11.78275875    
112      INTERFACE  0.5466392435   0.8393473391   16.04407882    42.96061278    0.6751189229   0.7701413966   1.258015404    0.5481827729   1.594273137    1.781219208    3.705672117    1.33045575     3.931239611    0.2091033542   0.3246180556   0.1474886431   0.02800613741  0.00280542353  0.3722096849   1.429372051    31.84146186    10.33770381    
113      INTERFACE  0.6826671515   0.9314940056   -15.98532211   62.81245546    0.4193260558   0.3301653959   1.133842528    0.3649695516   1.579282938    2.15346362     2.457661061    0.9969559877   4.675690118    0.206183433    0.2777963235   0.05142267323  0.0616014997   0.006974244517 0.0301965014   1.981893296    193.2236541    9.663110983    
114      INTERFACE  0.065841738    0.2752654927   -11.67763823   62.09099867    0.8177119552   0.624948335    0.1113822035   0.1221958304   0.2020312676   2.221004864    1.841525934    1.427415867    2.740708681    0.1484199163   0.3541336333   0.1280552029   0.05181348047  0.008228752971 0.3734501123   3.299388024    2291.50369     41.25227056    
115      INTERFACE  0.9079451929   0.3714054683   12.5143518     61.89479724    0.4923607668   0.6997620154   0.8075842864   0.2065111575   1.726403582    0.4833238148   1.345430581    0.9267724096   2.788199514    0.07837114206  0.1182488522   0.1050146171   0.1250102663   0.01393656546  0.1160934164   2.190427106    176.7356902    12.08896301    
116      INTERFACE  0.1830778398   0.3009512065   9.202518307    18.66371641    0.9734958056   0.2363189273   0.9773284107   0.3211334924   0.7255316943   2.454452554    2.375477531    0.9514778161   2.443454833    0.2381655301   0.180900298    0.02783950911  0.085469603    0.002490726893 0.1625431384   1.95998213     103.5391231    25.42418622    
117      INTERFACE  0.456824094    0.1443664956   -0.2440718778  84.69939844    0.01070300216  0.5253373492   0.2112554      0.4973245805   1.458767583    2.117467315    3.851286231    0.677776607    3.102530376    0.1642628205   0.06036832703  0.0709176701   0.04001414269  0.002711931892 0.3130788076   3.265241736    26.02972035    0.9099518192   
118      INTERFACE  0.2496147105   0.5753757276   10.24015051    21.45487548    0.8410215517   0.4332388224   1.870429923    0.2944781272   0.3714019772   0.8932897938   3.095459659    2.399666144    2.978405239    0.1895873043   0.2717426496   0.1054511847   0.06611414883  0.01279096879  0.2433035989   0.3749780766   47.45359453    7.571398024    
119      INTERFACE  0.2553004737   0.5188527971   2.788829513    61.7573282     0.01767604052  0.4154029814   1.34876731     0.2873401273   0.6742470833   1.120772897    2.291351589    1.088338987    3.906033706    0.1776981742   0.1868738044   0.06615982329  0.1157557179   0.001097387532 0.1309747731   3.165003496    73.45814082    3.43849124     
120      INTERFACE  0.0600097504   0.7649515261   15.13604255    58.03422658    0.140271698    0.6806919878   0.9452364018   0.3943466355   0.3993609809   1.205356297    3.745865006    0.6115101897   3.488622839    0.1136754918   0.1106435717   0.03851971407  0.1304251499   0.01071098389  0.4559698059   2.160341203    138.2931647    12.80603076    
121      INTERFACE  0.9789562926   0.1320677109   13.41705131    14.64533491    0.3922618692   0.6559731561   0.7283331971   0.240821896    0.3824645857   2.14376451     2.903732945    1.625090378    3.345596396    0.07324564639  0.3494555437   0.1174920389   0.1343606124   0.003479852353 0.0558252131   1.905762504    481.9775718    21.46303703    
122      INTERFACE  0.1196880099   0.9587060323   11.71069033    86.81638042    0.5352023925   0.6936754833   1.263151142    0.4281367312   0.4803076814   3.150175075    2.429103868    1.016464199    4.574838199    0.2299428384   0.2947125143   0.07543350633  0.0743179318   0.01219926833  0.1766447557   3.896342801    35.74449502    6.006987869    
123      INTERFACE  0.2656371316   0.9988630402   -8.482840017   23.63119978    0.1870297781   0.5261509178   0.6627608536   0.3180225434   1.688828789    2.074117513    1.685628384    2.805099086    4.715708841    0.1853207379   0.06941743786  0.06589532233  0.09742272925  0.007567115365 0.1582270826   2.258971867    295.6900309    19.36268403    
124      INTERFACE  0.001465175062 0.3771181939   6.823975397    12.91669603    0.5314034544   0.539923471    0.9118322798   0.1027074744   0.6153339951   0.8194762813   2.843006607    2.679789279    4.608156189    0.1943234164   0.05466189282  0.099968015    0.09299042763  0.01149692669  0.4312089732   1.761723174    176.5123238    35.37575769    
125      INTERFACE  0.3474240197   0.5304074433   -10.58286807   6.360286126    0.05930501064  0.4212735949   0.4048153567   0.2176818454   1.686356098    2.787982845    3.694030579    1.249619075    4.961430646    0.03572004088  0.1797896008   0.1021211514   0.06734378413  0.003355536922 0.09551695722  1.173116013    909.383216     34.2407333     
126      INTERFACE  0.3389177954   0.988973562    20.85073694    60.87346078    0.02894178415  0.6706222729   0.868944762    0.2791296153   1.520047933    1.867916059    2.055178726    1.997246442    3.548675859    0.043980634    0.1659456287   0.01920710848  0.05109360684  0.003231709459 0.3989368987   0.2280842971   25.96339986    15.1376826     
127      INTERFACE  0.9745134327   0.4671176246   -11.81404457   9.637221919    0.6426204412   0.501948932    0.1872496539   0.4624919785   1.35830274     3.215115005    2.57768619     0.5802201446   2.328032186    0.128641337    0.08579097419  0.02631458125  0.03050789703  0.00193761904  0.3995224293   1.874428832    600.0560813    40.7133896     
128      INTERFACE  0.6617617265   0.369759701    14.26106229    87.72740178    0.5484595682   0.3882561159   0.9635403144   0.4371938096   0.4919971291   1.495152282    2.063512969    2.285527554    2.549487377    0.2739288529   0.07979303258  0.09219926086  0.08592960151  0.01283654502  0.08686615188  0.3658418241   192.8239459    17.49680095    
