%eval_id interface RELDEPTH       DIAMETER       POSITION       ANGLE          ELECTRELDEPTH  THICKNESS_SKIN THICKNESS_SCT  THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF  CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF AFmax_4um      GAFmax_4um     
80       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.19           0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     755.1193568    21.88179497    
81       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.235          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     723.0486505    21.32293104    
82       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.28           0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     697.1616655    20.83092911    
83       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.325          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     672.1446336    20.3547886     
84       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.37           0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     649.3377531    19.91509094    
85       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.415          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     628.5059013    19.4968597     
86       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.46           0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     608.9672232    19.08191601    
87       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.505          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     591.497623     18.66938881    
88       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.55           0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     575.1095861    18.25802609    
89       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          0.2            1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     969.2689116    26.51498129    
